Title,Company,City,Description,URL
Nous sommes à la recherche des téléconseillers expérimentés prise de rdv charpente,France Rénovation,26-03-2025 | France Rénovation - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/france-renovation-nous-sommes-a-la-recherche-des-teleconseillers-experimentes-prise-de-rdv-charpente-142164
Marrakech : recrutement massif débutant ou expérimenté : 7500dh+primes,France Rénovation,18-03-2025 | France Rénovation - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/france-renovation-marrakech-recrutement-massif-debutant-ou-experimente-7500dh-primes-141716
Opération qualification des fiches en français débutant,Imperialcom,11-04-2025 | Imperialcom - Tanger,N/A,https://www.moncallcenter.ma/offre-emploi/imperialcom-operation-qualification-des-fiches-en-francais-debutant-143204
Chargés de clientèle trilingue  fr/esp/ang,Fusion,11-04-2025 | Fusion - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/fusion-charges-de-clientele-trilingue-fr-esp-ang-139590
Salaire : 5000fixe + primes + cdi // débutants ou expérimentés // weekend off,Right Place Call Morocco,28-03-2025 | Right Place Call Morocco - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/right-place-call-morocco-salaire-5000fixe-primes-cdi-debutants-ou-experimentes-weekend-off-141170
Nous recrutons pour la prise des rendez-vous charpente,MDK CALL,18-03-2025 | MDK CALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/mdk-call-nous-recrutons-pour-la-prise-des-rendez-vous-charpente-141645
"Débutants ou expérimentés, prise de rdv ! salaire fixe 5000dhs f + prime motivante !",Connect Call,15-04-2025 | Connect Call  - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/connect-call-debutants-ou-experimentes-prise-de-rdv-salaire-fixe-5000dhs-f-prime-motivante-140217
Pas de vente !!! qualifier simplement les fiches pv/isolation,ADN PUB,15-04-2025 | ADN PUB - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/adn-pub-pas-de-vente-qualifier-simplement-les-fiches-pv-isolation-140956
Chargé de téléprospection btob (expérimenté uniquement)  - 8000dh + primes,Evolnet,18-03-2025 | Maroc,N/A,https://www.moncallcenter.ma/offre-emploi/evolnet-charge-de-teleprospection-btob-experimente-uniquement-8000dh-primes-140070
Spécialistes en solutions énergétiques - faites la différence en rejoignant notre équipe !,ODL SERV,09-04-2025 | ODL SERV - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/odl-serv-specialistes-en-solutions-energetiques-faites-la-difference-en-rejoignant-notre-equipe-141796
Assistant commercial b2b,Booster Call,19-03-2025 | El Jadida - El jadida,N/A,https://www.moncallcenter.ma/offre-emploi/booster-call-assistant-commercial-b2b-141764
Marrakech : recrutement immédiat - prise de rendez-vous!!!!!   7500dh+primes,Kingcall Marrakech,08-04-2025 | KINGCALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/kingcall-marrakech-marrakech-recrutement-immediat-prise-de-rendez-vous-7500dh-primes-142933
Conseillers clients debutants a rabat !,Callmark,13-04-2025 | CALLMARK - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/callmark-conseillers-clients-debutants-a-rabat-129318
Marrakech vous êtes débutants à la recherche d'une 1ère expérience ? ce poste est pour vous 7500 dhs,France Rénovation,02-04-2025 | France Rénovation - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/france-renovation-marrakech-vous-etes-debutants-a-la-recherche-d-une-1ere-experience-ce-poste-est-pour-vous-7500-dhs-142547
Speak english & french? join our customer service team!,Cnexia,14-04-2025 | Fès Shore - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/cnexia-speak-english-amp-french-join-our-customer-service-team-142655
Téléconseillers a marrakech: salaire fixe + primes non plafonnées + challenges réguliers,MICC,14-04-2025 | MICC - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/micc-teleconseillers-a-marrakech-salaire-fixe-primes-non-plafonnees-challenges-reguliers-142460
Une opportunité passionnante pour les débutants maîtrisant le français : postulez dès maintenant !,CMS,18-03-2025 | CMS FACTORY - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/cms-une-opportunite-passionnante-pour-les-debutants-maitrisant-le-francais-postulez-des-maintenant-138796
Conseiller commercial expérimenté,GiantLink,24-03-2025 | GiantLink - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/giantlink-conseiller-commercial-experimente-129433
Chargé(e) de service client bilingue (fr/en),BeLocum,12-04-2025 | BeLOCUM - Tanger,N/A,https://www.moncallcenter.ma/offre-emploi/belocum-charge-e-de-service-client-bilingue-fr-en-141406
Assistant commercial b2b,Booster Call,26-03-2025 | El Jadida - El jadida,N/A,https://www.moncallcenter.ma/offre-emploi/booster-call-assistant-commercial-b2b-142183
Qualification de fiche ! pas de vente direct ! salaire intéressant,MJ Partners,07-04-2025 | MJ Partners - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/mj-partners-qualification-de-fiche-pas-de-vente-direct-salaire-interessant-140751
Mimotel recrute – faites décoller votre carrière !,Mimotel Premium,08-04-2025 | Mimotel Premium  - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/mimotel-premium-mimotel-recrute-faites-decoller-votre-carriere-142947
"Vous êtes débutant (e) , jeune diplômé (e) ce poste est pour vous - casa",Lead environnement,15-04-2025 | Lead environnement - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/lead-environnement-vous-etes-debutant-e-jeune-diplome-e-ce-poste-est-pour-vous-casa-139604
Commercial francophone (h/f) à kenitra,La Bible du VTC,20-03-2025 | La Bible du VTC - Kenitra,N/A,https://www.moncallcenter.ma/offre-emploi/la-bible-du-vtc-commercial-francophone-h-f-a-kenitra-139704
Agent de centre d'appels,Mercury Consulting,15-04-2025 | Mercury Consulting - Tanger,N/A,https://www.moncallcenter.ma/offre-emploi/mercury-consulting-agent-de-centre-d-appels-143239
Urgent !!! besoin d'agents francophones  expérimentés dans la prise de rdv ite&pv/5500dhs+primes,BSTC Group,30-03-2025 | BSTC Group - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/bstc-group-urgent-besoin-d-agents-francophones-experimentes-dans-la-prise-de-rdv-ite-amp-pv-5500dhs-primes-137835
Urgent  opportunité d'emploi ==> tanger,D&D Cossulting,31-03-2025 | D&D Cossulting - Tanger,N/A,https://www.moncallcenter.ma/offre-emploi/d-amp-d-cossulting-urgent-opportunite-d-emploi-gt-tanger-139833
Foundever recrute  des conseiller(ère) clientèle francophone – réception d'appels & projets variés,Foundever,14-04-2025 | Foundever - Arribat Center - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/foundever-foundever-recrute-des-conseiller-ere-clientele-francophone-reception-d-appels-amp-projets-varies-141424
Nous recrutons pour la prise des rendez-vous charpente,MDK CALL,20-03-2025 | MDK CALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/mdk-call-nous-recrutons-pour-la-prise-des-rendez-vous-charpente-141867
Agents experts en mutuelle santé,Duroc Assurance,09-04-2025 | Duroc Assurance - Mohammedia,N/A,https://www.moncallcenter.ma/offre-emploi/duroc-assurance-agents-experts-en-mutuelle-sante-143011
Qualification de fiche en pv professionnel !! fixe + prime,Best Leads Service,24-03-2025 | Best Leads Service - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/best-leads-service-qualification-de-fiche-en-pv-professionnel-fixe-prime-142031
Commercial web assurance h/f- salaire motivant- emploi a long terme,Finvens Operations,15-04-2025 | Finvens Operations - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/finvens-operations-commercial-web-assurance-h-f-salaire-motivant-emploi-a-long-terme-141031
Profil francophone (h/f) salaire fixe + primes/ poste en contrat cdi à casanearshore,Digismart,25-03-2025 | Digismart - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/digismart-profil-francophone-h-f-salaire-fixe-primes-poste-en-contrat-cdi-a-casanearshore-139769
Mdk call recrute!!!!!!!!!  salaire motivant 7500dh,MDK CALL,02-04-2025 | MDK CALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/mdk-call-mdk-call-recrute-salaire-motivant-7500dh-142526
Commerciaux en télévente (débutants acceptés) / wekeend off.,Great Call,30-03-2025 | Great Call - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/great-call-commerciaux-en-televente-debutants-acceptes-wekeend-off-142388
Conseillers commerciaux  en fibre ( parc client),Tersea,11-04-2025 | Tersea - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/tersea-conseillers-commerciaux-en-fibre-parc-client-110083
Commerciaux en télévente (débutants acceptés) / wekeend off.,Great Call,27-03-2025 | Great Call - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/great-call-commerciaux-en-televente-debutants-acceptes-wekeend-off-142281
Conseiller commercial expert en assurance santé ou en auto (salaire & prime jusqu'à 40 000 dhs),CPA Maroc,15-04-2025 | CPA Maroc - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/cpa-maroc-conseiller-commercial-expert-en-assurance-sante-ou-en-auto-salaire-amp-prime-jusqu-a-40-000-dhs-138073
"Nous cherchons des téléopérateurs ""hispanophones"" //7000dh +primes déplafonnées",MF Call,09-04-2025 | MF Call - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/mf-call-nous-cherchons-des-teleoperateurs-quot-hispanophones-quot-7000dh-primes-deplafonnees-143005
Rejoignez l’équipe de télévente de référence à marrakech !,Right Place Call Marrakech,14-04-2025 | Right Place Call Marrakech - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/right-place-call-marrakech-rejoignez-l-equipe-de-televente-de-reference-a-marrakech-142076
Débutants ou expérimentés dans les centres d'appels venez passer un entretien,CMS,26-03-2025 | CMS FACTORY - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/cms-debutants-ou-experimentes-dans-les-centres-d-appels-venez-passer-un-entretien-138480
Téléconseillers(ères) pour mission de recouvrement.,Great Call,02-04-2025 | Great Call - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/great-call-teleconseillers-eres-pour-mission-de-recouvrement-142541
"Vous êtes à l'aise dans l'émission d'appel , alors cette offre est pour vous",Lead environnement,15-04-2025 | Lead environnement - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/lead-environnement-vous-etes-a-l-aise-dans-l-emission-d-appel-alors-cette-offre-est-pour-vous-134350
Téléopérateur b2b sur  casablanca - 7000 dhs + primes,K2AM,28-03-2025 | K2AM - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/k2am-teleoperateur-b2b-sur-casablanca-7000-dhs-primes-140610
Mdk call recrute!!!!!!!!!  salaire motivant 7500dh,MDK CALL,18-03-2025 | MDK CALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/mdk-call-mdk-call-recrute-salaire-motivant-7500dh-141717
Teleoperadores cono sin experiencia a 5000 mad,Imperialcom,15-04-2025 | Imperialcom - Tanger,N/A,https://www.moncallcenter.ma/offre-emploi/imperialcom-teleoperadores-cono-sin-experiencia-a-5000-mad-143345
Vous recherchez un emploi stable en centres d'appels ?,NGO Call,12-04-2025 | NGO Call - Mohammedia,N/A,https://www.moncallcenter.ma/offre-emploi/ngo-call-vous-recherchez-un-emploi-stable-en-centres-d-appels-139520
A la recherche des tele-enqueteurs a marrakech salaire fixe attractif!,Terrain 360,15-04-2025 | Terrain 360 - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/terrain-360-a-la-recherche-des-tele-enqueteurs-a-marrakech-salaire-fixe-attractif-139837
Nous recrutons des téléconseillers francophones en télétravail pour les pv qualifications de fiches,AL2S Call Center,15-04-2025 | AL2S Call Center - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/al2s-call-center-nous-recrutons-des-teleconseillers-francophones-en-teletravail-pour-les-pv-qualifications-de-fiches-143273
Commerciaux en télévente (débutants acceptés) / wekeend off.,Great Call,05-04-2025 | Great Call - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/great-call-commerciaux-en-televente-debutants-acceptes-wekeend-off-142778
Nous recrutons sur marrakech pour un salaire motivant !!!!,MDK CALL,26-03-2025 | MDK CALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/mdk-call-nous-recrutons-sur-marrakech-pour-un-salaire-motivant-142184
Commercial en émision d'appels,Agemo,15-04-2025 | Agemo - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/agemo-commercial-en-emision-d-appels-141714
Teleconseillers debutants avec une premiere experience a rabat,Callmark,13-04-2025 | CALLMARK - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/callmark-teleconseillers-debutants-avec-une-premiere-experience-a-rabat-129267
Chargée de clientèle - parfaitement francophone - marrakech,Simplify,09-04-2025 | SIMPLIFY - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/simplify-chargee-de-clientele-parfaitement-francophone-marrakech-139888
Téléconseiller b2b expérimentés - prise de rdv,Booster Call,01-04-2025 | El Jadida - El jadida,N/A,https://www.moncallcenter.ma/offre-emploi/booster-call-teleconseiller-b2b-experimentes-prise-de-rdv-142482
Marrakech  postulez vite !!!! on recrute des teléconseillers (e) en prise de rdv !!! salair 7500dh,France Rénovation,11-04-2025 | France Rénovation - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/france-renovation-marrakech-postulez-vite-on-recrute-des-teleconseillers-e-en-prise-de-rdv-salair-7500dh-143213
Marrakech  postulez vite !!!! on recrute des teléconseillers (e) en prise de rdv !!! salair 7500dh,France Rénovation,24-03-2025 | France Rénovation - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/france-renovation-marrakech-postulez-vite-on-recrute-des-teleconseillers-e-en-prise-de-rdv-salair-7500dh-142062
"Marrakech : prise de rendez-vous, contrôle de charpente et travaux! ''francophone''  ..",Kingcall Marrakech,20-03-2025 | KINGCALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/kingcall-marrakech-marrakech-prise-de-rendez-vous-controle-de-charpente-et-travaux-francophone-141871
Télévendeurs en assurance tu cherches un job bien payé dans une boîte sérieuse et cool,A2S Invest,15-04-2025 | A2S Invest - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/a2s-invest-televendeurs-en-assurance-tu-cherches-un-job-bien-paye-dans-une-boite-serieuse-et-cool-143184
Opportunité de recrutement massive! représentant client pour un fournisseur d'énergie.,Wengage,15-04-2025 | Wengage - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/wengage-opportunite-de-recrutement-massive-representant-client-pour-un-fournisseur-d-energie-121978
Recrutement d'agents avec ou sans expériences en création de trafic à casablanca,Perfect Telemarketing,15-04-2025 | PERFECT TELEMARKETING - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/perfect-telemarketing-recrutement-d-agents-avec-ou-sans-experiences-en-creation-de-trafic-a-casablanca-120339
"Expérimenté ou pas , avec carte séjour ou pas vous avez un salaire net de 5000 dhs plus les primes a",GSE Call,07-04-2025 | GSE CALL - ANFA  - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/gse-call-experimente-ou-pas-avec-carte-sejour-ou-pas-vous-avez-un-salaire-net-de-5000-dhs-plus-les-primes-a-141097
Agents experts en mutuelle santé,Duroc Assurance,10-04-2025 | Duroc Assurance - Mohammedia,N/A,https://www.moncallcenter.ma/offre-emploi/duroc-assurance-agents-experts-en-mutuelle-sante-143090
Teleoperadores cono sin experiencia a 5000 mad,Imperialcom,09-04-2025 | Imperialcom - Tanger,N/A,https://www.moncallcenter.ma/offre-emploi/imperialcom-teleoperadores-cono-sin-experiencia-a-5000-mad-143009
Téléopérateur b2b - casablanca - 7000 dhs + primes,K2AM,26-03-2025 | K2AM - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/k2am-teleoperateur-b2b-casablanca-7000-dhs-primes-140408
Expérimenté a la recherche d'une nouvelle opportunité !! c'est pour vous  ! salaire 5000dhs+ primes,Connect Call,15-04-2025 | Connect Call  - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/connect-call-experimente-a-la-recherche-d-une-nouvelle-opportunite-c-est-pour-vous-salaire-5000dhs-primes-138787
Débutants ou expérimentés dans les centres d'appels venez passer un entretien,Ney Consulting,15-04-2025 | Ney Consulting - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/ney-consulting-debutants-ou-experimentes-dans-les-centres-d-appels-venez-passer-un-entretien-100934
Commercial sédentaire f/h,DPCALL WIN,15-04-2025 | DPCALL WIN - Kenitra,N/A,https://www.moncallcenter.ma/offre-emploi/dpcall-win-commercial-sedentaire-f-h-138074
Bilingual customer agents for the canadian and american market (fr/eng) - horaires canadien,Outsourcia,06-04-2025 | Outsourcia_Anfa  - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/outsourcia-bilingual-customer-agents-for-the-canadian-and-american-market-fr-eng-horaires-canadien-141792
Assistant commercial b2b,Booster Call,03-04-2025 | El Jadida - El jadida,N/A,https://www.moncallcenter.ma/offre-emploi/booster-call-assistant-commercial-b2b-142638
Offre d'emploi : téléconseiller(e) - prise de rendez-vous (marché canadien),Digital Doorway,15-04-2025 | Zakaria Barmaki - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/digital-doorway-offre-d-emploi-teleconseiller-e-prise-de-rendez-vous-marche-canadien-142206
Téléconseillers(ères) pour mission de recouvrement.,Great Call,24-03-2025 | Great Call - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/great-call-teleconseillers-eres-pour-mission-de-recouvrement-142039
